Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
24,5215409971,jnwallen (11/17),0,145.6,1B Yandy Diaz 2B Oswald Peraza 3B Junior Caminero C Liam Hicks OF Mike Trout OF Jose Siri OF Victor Mesa Jr. P Blake Snell P Mitch Bratt SS Taylor Walls,,Taylor Walls,SS,12.48%,30
25,5215512856,TwoHearted (17/20),0,145.05,1B Jonathan Aranda 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Tim Tawa P Blake Snell P Carson Whisenhunt SS Taylor Walls,,Evan Carter,OF,11.64%,0
26,5215487713,mlief (14/20),0,144.54999,1B Christian Walker 2B Ketel Marte 3B Nolan Arenado C James McCann OF Victor Mesa Jr. OF Corbin Carroll OF Tim Tawa P Blake Snell P Hunter Brown SS Taylor Walls,,Nolan Arenado,3B,11.34%,11
27,5214982198,Swishdakyng (6/20),0,144.05,1B Jake Burger 2B Ketel Marte 3B Junior Caminero C Austin Wynns OF Kyle Tucker OF Andy Pages OF Tim Tawa P Blake Snell P Nick Martinez SS Mookie Betts,,Richie Palacios,2B,11.10%,12
28,5215672206,SMU71,0,143.5,1B Joc Pederson 2B Vaughn Grissom 3B Nolan Arenado C Luis Campusano OF Yordan Alvarez OF Corbin Carroll OF Wyatt Langford P Nick Martinez P Cody Bradford SS Mookie Betts,,Jose Altuve,2B,10.80%,2
29,5215708496,sportsfan14 (3/20),0,142.65,1B Jonathan Aranda 2B Donovan Walton 3B Yandy Diaz C Hunter Goodman OF Lawrence Butler OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Cody Bradford SS Taylor Walls,,Jeremy Pena,SS,10.60%,0
30,5215686586,woodreb5 (14/20),0,142.54999,1B Tim Tawa 2B Ketel Marte 3B Nolan Arenado C James McCann OF Lawrence Butler OF Zack Gelof OF Corbin Carroll P Blake Snell P Hunter Brown SS Mookie Betts,,Cedric Mullins,OF,10.50%,0
31,5215392765,BChad24,0,142.5,1B Freddie Freeman 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Austin Hays OF Victor Mesa Jr. OF Cam Smith P Nick Martinez P Cody Bradford SS Taylor Walls,,Zach Neto,SS,10.36%,17
32,5215026859,Minlaian1000,0,141.6,1B Yandy Diaz 2B Ildemaro Vargas 3B Junior Caminero C Gabriel Moreno OF Victor Mesa Jr. OF Chandler Simpson OF Ryan Waldschmidt P Blake Snell P Mitch Bratt SS Taylor Walls,,Kyle Tucker,OF,10.23%,4
33,5215653324,FantasyCrusader (3/4),0,141.45,1B Yandy Diaz 2B Ketel Marte 3B Max Muncy C Liam Hicks OF Lars Nootbaar OF Corbin Carroll OF Chandler Simpson P Nick Martinez P Mitch Bratt SS Taylor Walls,,Mookie Betts,SS,10.23%,26
34,5215116865,Ctracefan (6/20),0,140.65,1B Bryce Eldridge 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Lars Nootbaar OF Victor Mesa Jr. OF Corbin Carroll P Blake Snell P Cody Bradford SS Mookie Betts,,Brice Turang,2B,10.13%,7
34,5215512858,TwoHearted (19/20),0,140.65,1B Joc Pederson 2B Richie Palacios 3B Yandy Diaz C Austin Wynns OF Shohei Ohtani OF Cedric Mullins OF Victor Mesa Jr. P Blake Snell P Cody Bradford SS Taylor Walls,,Ezequiel Duran,3B,10.09%,5
36,5215652424,ma15102 (8/20),0,140.6,1B Joc Pederson 2B Ketel Marte 3B Max Muncy C Gabriel Moreno OF Lars Nootbaar OF Lawrence Butler OF Corbin Carroll P Blake Snell P Mitch Bratt SS Zach Neto,,Isaac Paredes,3B,10.03%,6
37,5215063754,codyewell (4/20),0,140.54999,1B Jeff McNeil 2B Donovan Walton 3B Yandy Diaz C Liam Hicks OF Lawrence Butler OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Hunter Brown SS Taylor Walls,,Andy Pages,OF,9.62%,5
38,5215651700,knox314 (16/20),0,140.45,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Ryan Waldschmidt P Nick Martinez P Mitch Bratt SS Taylor Walls,,Yordan Alvarez,OF,8.75%,6
39,5215158355,73pd2x (5/20),0,140.35,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Carlos Cortes OF Lawrence Butler OF Chandler Simpson P Walker Buehler P Hunter Brown SS Taylor Walls,,Max Muncy,3B,8.65%,10
40,5215359189,Cuscus3 (2/20),0,139.85,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Liam Hicks OF Corbin Carroll OF Jordan Beck OF Chandler Simpson P Blake Snell P Ryan Johnson SS Mookie Betts,,Nick Martinez,P,7.64%,23.95
40,5215717609,Mrkvs (4/12),0,139.85,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C James McCann OF Shohei Ohtani OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Ryan Johnson SS Taylor Walls,,Ryan Johnson,P,7.40%,14.75
42,5215164378,melvincali (14/20),0,139.65,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C James McCann OF Jihwan Bae OF Victor Mesa Jr. OF Jackson Chourio P Blake Snell P Cody Bradford SS Taylor Walls,,Hunter Goodman,C,7.17%,10
43,5215652432,ma15102 (16/20),0,139.6,1B Joc Pederson 2B Ketel Marte 3B Junior Caminero C Moises Ballesteros OF Lars Nootbaar OF Corbin Carroll OF Chandler Simpson P Blake Snell P Mitch Bratt SS Zach Neto,,Jake McCarthy,OF,7.07%,0
43,5215652433,ma15102 (17/20),0,139.6,1B Joc Pederson 2B Ketel Marte 3B Junior Caminero C James McCann OF Brandon Nimmo OF Lars Nootbaar OF Corbin Carroll P Blake Snell P Mitch Bratt SS Zach Neto,,Jackson Chourio,OF,7.03%,2
45,5215251223,Wanna_Square_Up1567 (14/20),0,139.45,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Cedric Mullins OF Victor Mesa Jr. OF Chandler Simpson P Mitch Bratt P Carson Whisenhunt SS Mookie Betts,,Freddie Freeman,1B,6.83%,2
46,5215621043,Makin-A-Run (5/20),0,139.2,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Lars Nootbaar OF Lawrence Butler OF Corbin Carroll P Hunter Brown P Ryan Johnson SS Taylor Walls,,Christian Walker,1B,6.76%,0
47,5215416171,UniversalFriend (16/20),0,138.85,1B Yandy Diaz 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Victor Mesa Jr. OF Cole Carrigg P Blake Snell P Ryan Johnson SS Zach Neto,,Jake Burger,1B,6.53%,0
48,5215063765,codyewell (15/20),0,138.65,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Austin Wynns OF Cedric Mullins OF Corbin Carroll OF Jordan Beck P Blake Snell P Cody Bradford SS Taylor Walls,,Cam Smith,OF,6.53%,5
49,5215215686,mertqq40 (2/5),0,138.6,1B Jonathan Aranda 2B Jose Altuve 3B Junior Caminero C James McCann OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Mike Trout,OF,6.46%,9
50,5214993726,micahw4,0,138.54999,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Austin Wynns OF Victor Mesa Jr. OF Evan Carter OF Chandler Simpson P Blake Snell P Hunter Brown SS Taylor Walls,,Yandy Diaz,1B,6.36%,18
51,5215383657,Fluffhead017 (4/20),0,138.2,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Salvador Perez OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Hunter Brown P Ryan Johnson SS Taylor Walls,,Shohei Ohtani,1B,6.09%,2
52,5215696694,mrfb (19/20),0,138.05,1B Ty France 2B Brice Turang 3B Manny Machado C Luis Campusano OF Jake Bauers OF Fernando Tatis Jr. OF Jackson Merrill P Cody Bradford P Mitch Bratt SS Taylor Walls,,Zack Gelof,OF,5.52%,5
53,5215063761,codyewell (11/20),0,138,1B Joc Pederson 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Lawrence Butler OF Victor Mesa Jr. OF Chandler Simpson P Cody Bradford P Hunter Brown SS Taylor Walls,,Lawrence Butler,OF,5.28%,16
53,5215113515,milligolf (18/20),0,138,1B Ty France 2B Ketel Marte 3B Yandy Diaz C James McCann OF Cedric Mullins OF Lars Nootbaar OF Corbin Carroll P Blake Snell P Walker Buehler SS Taylor Walls,,Zack Gelof,3B,5.25%,5
55,5215387649,mnmranch2011 (1/2),0,137.95,1B Joc Pederson 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Victor Mesa Jr. OF Chandler Simpson OF Wyatt Langford P Hunter Brown P Mitch Bratt SS Taylor Walls,,Ben Rortvedt,C,5.22%,0
55,5215387657,mnmranch2011 (2/2),0,137.95,1B Joc Pederson 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Victor Mesa Jr. OF Chandler Simpson OF Wyatt Langford P Hunter Brown P Mitch Bratt SS Taylor Walls,,Yainer Diaz,C,5.22%,2
55,5215654321,expostulate (4/10),0,137.95,1B Liam Hicks 2B Ketel Marte 3B Yandy Diaz C Austin Wynns OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Hunter Brown P Mitch Bratt SS Taylor Walls,,Walker Buehler,P,5.11%,21.9
58,5215063766,codyewell (16/20),0,137.65,1B Yandy Diaz 2B Nicky Lopez 3B Junior Caminero C Liam Hicks OF Brandon Nimmo OF Victor Mesa Jr. OF Victor Bericoto P Blake Snell P Cody Bradford SS Taylor Walls,,Kyle Karros,3B,5.01%,16
59,5215688115,DcSports89 (2/3),0,137.5,1B Rafael Devers 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Jung Hoo Lee OF Victor Mesa Jr. OF Chandler Simpson P Nick Martinez P Cody Bradford SS Taylor Walls,,Tommy Edman,2B,4.98%,3
60,5215696693,mrfb (18/20),0,137.05,1B Ty France 2B Brice Turang 3B Manny Machado C Liam Hicks OF Luis Rengifo OF Fernando Tatis Jr. OF Jackson Merrill P Cody Bradford P Mitch Bratt SS Taylor Walls,,Nicky Lopez,2B,4.98%,0
60,5215697609,beckynjayd (16/20),0,137.05,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Andy Pages OF Victor Mesa Jr. OF Ryan Waldschmidt P Cody Bradford P Mitch Bratt SS Taylor Walls,,Jacob Wilson,SS,4.98%,5
62,5215652434,ma15102 (18/20),0,136.6,1B Joc Pederson 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Brandon Nimmo OF Lars Nootbaar OF Chandler Simpson P Blake Snell P Mitch Bratt SS Zach Neto,,Bobby Witt Jr.,SS,4.95%,10
63,5215063757,codyewell (7/20),0,136.54999,1B Jeff McNeil 2B Donovan Walton 3B Yandy Diaz C Liam Hicks OF Lawrence Butler OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Hunter Brown SS Mookie Betts,,Jihwan Bae,OF,4.81%,2
63,5215664399,Albino_Zebra (15/20),0,136.54999,1B Liam Hicks 2B Ketel Marte 3B Nolan Arenado C James McCann OF Cedric Mullins OF Victor Mesa Jr. OF Tim Tawa P Blake Snell P Hunter Brown SS Taylor Walls,,Salvador Perez,C,4.61%,7
65,5215717931,cacolbe (7/16),0,136.05,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Corbin Carroll OF Tim Tawa OF Ryan Waldschmidt P Cody Bradford P Mitch Bratt SS Mookie Betts,,Willi Castro,2B,4.48%,2
65,5215717932,cacolbe (8/16),0,136.05,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Corbin Carroll OF Tim Tawa OF Ryan Waldschmidt P Cody Bradford P Mitch Bratt SS Mookie Betts,,Cole Carrigg,OF,4.27%,13
67,5215621039,Makin-A-Run (1/20),0,135.95,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C James McCann OF Lars Nootbaar OF Victor Mesa Jr. OF Corbin Carroll P Hunter Brown P Mitch Bratt SS Taylor Walls,,Oswald Peraza,2B,4.24%,0
68,5215185410,HairyBacks (1/20),0,135.85,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C James McCann OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Blake Snell P Ryan Johnson SS Zach Neto,,Tim Tawa,1B,4.07%,16
69,5215116878,Ctracefan (19/20),0,135.6,1B Jake Burger 2B Richie Palacios 3B Yandy Diaz C Gabriel Moreno OF Shohei Ohtani OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Ezequiel Tovar,SS,4.07%,5
69,5215123063,jah_586 (15/20),0,135.6,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Tyler Heineman OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Blake Snell P Mitch Bratt SS Zach Neto,,Carlos Cortes,OF,3.94%,9
69,5215632586,Emac (18/20),0,135.6,1B Joc Pederson 2B Richie Palacios 3B Junior Caminero C James McCann OF Shohei Ohtani OF Cedric Mullins OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Tim Tawa,OF,3.90%,16
72,5215014254,Reboot78 (4/20),0,135.54999,1B Joc Pederson 2B Richie Palacios 3B Junior Caminero C Ben Rortvedt OF Brandon Nimmo OF Cedric Mullins OF Chandler Simpson P Blake Snell P Hunter Brown SS Taylor Walls,,Jake Bauers,1B,3.90%,2
72,5215717607,Mrkvs (2/12),0,135.54999,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Jihwan Bae OF Lawrence Butler OF Victor Mesa Jr. P Blake Snell P Hunter Brown SS Taylor Walls,,Jordan Beck,OF,3.87%,5
74,5215384725,lttlsht (19/20),0,135.5,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Cody Bradford P Carson Whisenhunt SS Mookie Betts,,Carson Whisenhunt,P,3.87%,13.95
75,5214866652,Sammy.Boy (2/20),0,134.6,1B Jonathan Aranda 2B Ketel Marte 3B Junior Caminero C James McCann OF Lars Nootbaar OF Corbin Carroll OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,William Contreras,C,3.67%,2
75,5215431749,Anthonykorobellis (2/20),0,134.6,1B Joc Pederson 2B Ketel Marte 3B Yandy Diaz C Austin Wynns OF Shohei Ohtani OF Corbin Carroll OF Evan Carter P Blake Snell P Mitch Bratt SS Zach Neto,,Jeff McNeil,1B,3.57%,3
77,5215117905,Dominator-Seguin (15/20),0,134.25,1B Yandy Diaz 2B Tommy Edman 3B Junior Caminero C Liam Hicks OF Zack Gelof OF Victor Mesa Jr. OF Chandler Simpson P Mitch Bratt P Ryan Johnson SS Mookie Betts,,Michael Wacha,P,3.47%,14.8
78,5214982212,Swishdakyng (20/20),0,134,1B Tim Tawa 2B Richie Palacios 3B Yandy Diaz C James McCann OF Shohei Ohtani OF Kyle Tucker OF Andy Pages P Blake Snell P Walker Buehler SS Mookie Betts,,Henry Bolte,OF,3.43%,3
78,5215052085,SeanDre (2/20),0,134,1B Yandy Diaz 2B Oswald Peraza 3B Junior Caminero C Yainer Diaz OF Cedric Mullins OF Cam Smith OF Chandler Simpson P Blake Snell P Walker Buehler SS Taylor Walls,,Garrett Mitchell,OF,3.20%,5
80,5215054461,ttillie (5/20),0,133.95,1B Joc Pederson 2B Brice Turang 3B Junior Caminero C James McCann OF Corbin Carroll OF Tim Tawa OF Chandler Simpson P Hunter Brown P Mitch Bratt SS Mookie Betts,,Jake Bauers,OF,3.16%,2
81,5214946328,stock2mail (4/20),0,133.85,1B Yandy Diaz 2B Oswald Peraza 3B Junior Caminero C James McCann OF Cedric Mullins OF Corbin Carroll OF Chandler Simpson P Blake Snell P Ryan Johnson SS Taylor Walls,,Ryan Waldschmidt,OF,2.99%,0
81,5215701264,TNeidert (11/20),0,133.85,1B Yandy Diaz 2B Vaughn Grissom 3B Junior Caminero C Moises Ballesteros OF Mike Trout OF Cedric Mullins OF Victor Mesa Jr. P Nick Martinez P Tomoyuki Sugano SS Zach Neto,,Nick Loftin,3B,2.99%,4
83,5215039596,Satch65 (5/20),0,133.65,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C James McCann OF Lars Nootbaar OF Victor Mesa Jr. OF Corbin Carroll P Blake Snell P Cody Bradford SS Taylor Walls,,Daulton Varsho,OF,2.96%,5
84,5215039602,Satch65 (11/20),0,133.6,1B Liam Hicks 2B Ketel Marte 3B Junior Caminero C Austin Wynns OF Corbin Carroll OF Evan Carter OF Wyatt Langford P Blake Snell P Mitch Bratt SS Taylor Walls,,Jose Siri,OF,2.93%,0
84,5215144193,kreller17 (14/20),0,133.6,1B Jake Burger 2B Jake Cronenworth 3B Manny Machado C Austin Wynns OF Mike Trout OF Luis Rengifo OF Fernando Tatis Jr. P Blake Snell P Mitch Bratt SS Zach Neto,,Moises Ballesteros,C,2.89%,0
84,5215251229,Wanna_Square_Up1567 (20/20),0,133.6,1B Jonathan Aranda 2B Jose Altuve 3B Yandy Diaz C Liam Hicks OF Brandon Nimmo OF Victor Mesa Jr. OF Cam Smith P Blake Snell P Mitch Bratt SS Taylor Walls,,Jonah Heim,C,2.89%,0
87,5215068403,pat_the_hat2 (20/20),0,133.45,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Tyler Heineman OF Mike Trout OF Cedric Mullins OF Victor Mesa Jr. P Nick Martinez P Mitch Bratt SS Zach Neto,,Alex Call,OF,2.79%,9
88,5215686580,woodreb5 (8/20),0,133.04999,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Zack Gelof OF Chandler Simpson OF Wyatt Langford P Blake Snell P Carson Whisenhunt SS Taylor Walls,,Victor Bericoto,OF,2.79%,0
89,5214946340,stock2mail (16/20),0,132.85,1B Jonathan Aranda 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Mike Trout OF Corbin Carroll OF Tim Tawa P Blake Snell P Ryan Johnson SS Zach Neto,,Christian Yelich,OF,2.69%,0
89,5215212749,SilversurferVII (2/20),0,132.85,1B Jonathan Aranda 2B Brice Turang 3B Junior Caminero C Liam Hicks OF Jihwan Bae OF Corbin Carroll OF Chandler Simpson P Blake Snell P Ryan Johnson SS Taylor Walls,,Vaughn Grissom,2B,2.59%,7
89,5215431763,Anthonykorobellis (16/20),0,132.85,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C James McCann OF Cedric Mullins OF Corbin Carroll OF Chandler Simpson P Blake Snell P Ryan Johnson SS Taylor Walls,,Fernando Tatis Jr.,OF,2.22%,18
89,5215708498,sportsfan14 (5/20),0,132.85,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C James McCann OF Cedric Mullins OF Corbin Carroll OF Chandler Simpson P Blake Snell P Ryan Johnson SS Taylor Walls,,Nolan Schanuel,1B,2.15%,7
93,5215161068,csurunnerccr (18/20),0,132.6,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Liam Hicks OF Cedric Mullins OF Jihwan Bae OF Corbin Carroll P Blake Snell P Mitch Bratt SS Taylor Walls,,Willy Adames,SS,2.12%,13
93,5215177081,SpeedRacer101 (3/20),0,132.6,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Nicky Lopez,SS,2.12%,0
93,5215177096,SpeedRacer101 (18/20),0,132.6,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Gabriel Moreno OF Corbin Carroll OF Victor Bericoto OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Vaughn Grissom,3B,2.05%,7
93,5215416165,UniversalFriend (10/20),0,132.6,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Liam Hicks OF Cedric Mullins OF Jihwan Bae OF Corbin Carroll P Blake Snell P Mitch Bratt SS Taylor Walls,,Jac Caglianone,OF,1.75%,17
93,5215652420,ma15102 (4/20),0,132.6,1B Joc Pederson 2B Ketel Marte 3B Max Muncy C Gabriel Moreno OF Brandon Nimmo OF Lars Nootbaar OF Corbin Carroll P Blake Snell P Mitch Bratt SS Zach Neto,,Ildemaro Vargas,2B,1.72%,0
98,5215108664,bigshawn33,0,132.4,1B Joc Pederson 2B Ketel Marte 3B Nick Loftin C Gabriel Moreno OF Austin Hays OF Fernando Tatis Jr. OF Corbin Carroll P Nick Martinez P Hunter Brown SS Tyler Tolbert,,Jung Hoo Lee,OF,1.65%,0
98,5215147048,j-wolf05 (13/20),0,132.4,1B Joc Pederson 2B Richie Palacios 3B Yandy Diaz C Liam Hicks OF Jose Siri OF Victor Mesa Jr. OF Chandler Simpson P Nick Martinez P Hunter Brown SS Zach Neto,,Manny Machado,3B,1.62%,11
